album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre
6x2IRGwgHbo7Tj2zNwCFsS,Clean,image-data/hip-hop/Clean-Derek-Minor.jpg,Derek-Minor,2fDG6nBpw0WHVoycB20KeP,Clean,53,False,0.882,0.396,4,-6.741,0,0.396,0.209,0.0684,hip-hop
3ZXNnZ17fD6rcoabtjoyGk,Broom,image-data/indie/Broom-Someone-Still-Loves-You-Boris-Yeltsin.jpg,Someone-Still-Loves-You-Boris-Yeltsin,6qPnHotmUk3Z4JPkwXBqJj,House-Fire,45,False,0.638,0.43,4,-8.997,0,0.43,0.316,0.0288,indie
0crQEwURYRJUCwcmtpGwvA,Vsevolod-Zaderatsky:-24-Preludes-and-Fugues,image-data/classical/Vsevolod-Zaderatsky:-24-Preludes-and-Fugues-Vsevolod-Zaderatsky.jpg,Vsevolod-Zaderatsky,7BCE8qLbOpOuVRTS7zpF3Z,"24-Preludes-and-Fugues:-No.-11,-Prelude-in-B-Major",0,False,0.452,0.0495,11,-29.489,1,0.0495,0.0899,0.0355,classical
4otkd9As6YaxxEkIjXPiZ6,Music-To-Be-Murdered-By,image-data/hip-hop/Music-To-Be-Murdered-By-Eminem.jpg,Eminem,7FIWs0pqAYbP91WWM0vlTQ,Godzilla-(feat.-Juice-WRLD),84,True,0.808,0.745,10,-5.26,0,0.745,0.829,0.342,hip-hop
74gkysxw3qdfylHtTBH0kR,"Sibelius:-The-Complete-Symphonies,-Vol.1-(2-CDs)","image-data/classical/Sibelius:-The-Complete-Symphonies,-Vol.1-(2-CDs)-Jean-Sibelius.jpg",Jean-Sibelius,7xGcLLeK1de0I71lH28DeM,"Symphony-No.5-in-E-flat,-Op.82:-3.-Allegro-molto",0,False,0.144,0.0868,8,-23.338,1,0.0868,0.0737,0.0387,classical
3T4tUhGYeRNVUGevb0wThu,÷-(Deluxe),image-data/pop/÷-(Deluxe)-Ed-Sheeran.jpg,Ed-Sheeran,0afhq8XCExXpqazXczTSve,Galway-Girl,79,False,0.624,0.876,9,-3.374,1,0.876,0.781,0.1,pop
6XzZ5pg9buAKNYg293KOQ8,Fleet-Foxes,image-data/indie/Fleet-Foxes-Fleet-Foxes.jpg,Fleet-Foxes,3QVtICc8ViNOy4I5K14d8Z,White-Winter-Hymnal,1,False,0.629,0.505,6,-9.663,0,0.505,0.711,0.0268,indie
5LuoozUhs2pl3glZeAJl89,Scary-Hours-2,image-data/hip-hop/Scary-Hours-2-Drake.jpg,Drake,65OVbaJR5O1RmwOQx0875b,Wants-and-Needs-(feat.-Lil-Baby),89,True,0.578,0.449,1,-6.349,1,0.449,0.1,0.286,hip-hop
0H4ELcHequ3OligrjWfrZP,"So-Wrong,-It's-Right","image-data/alternative/So-Wrong,-It's-Right-All-Time-Low.jpg",All-Time-Low,0JJP0IS4w0fJx01EcrfkDe,"Dear-Maria,-Count-Me-In",79,False,0.459,0.895,2,-3.126,1,0.895,0.572,0.0805,alternative
7IOcIlvmU0igoXadrybB8X,Katherine-Jenkins---Premiere,image-data/classical/Katherine-Jenkins---Premiere-Katherine-Jenkins.jpg,Katherine-Jenkins,1i17oPHZqrufahq2Skz57H,Sweetest-Love,33,False,0.23,0.0725,2,-22.983,1,0.0725,0.177,0.0428,classical
1jbgx1vmWRIPEHYGIqjOHj,royalty-core,image-data/classical/royalty-core-Various-Artists.jpg,Various-Artists,5R42MF6iEseRXcF1cfjpKw,"The-Nutcracker,-Op.71,-TH.14---Act-2:-No.-13-Waltz-Of-The-Flowers",33,False,0.163,0.148,2,-18.622,1,0.148,0.109,0.0421,classical
7ocKLfx1QN0EBj93uzLzOb,No.1,image-data/kpop/No.1-TEEN-TOP.jpg,TEEN-TOP,5hwwVIhxzHvEdQOIvmrmau,Miss-Right,46,False,0.766,0.945,6,-2.757,0,0.945,0.966,0.0318,kpop
07cWSvrkFTgaQGYh7M1cCt,Exile-on-Mainstream-(International),image-data/alternative/Exile-on-Mainstream-(International)-Matchbox-Twenty.jpg,Matchbox-Twenty,66s45uMhk7Y4z0xUgESdm3,Unwell---2007-Remaster,63,False,0.442,0.793,9,-5.152,1,0.793,0.437,0.0347,alternative
4kb0lu1IA0KLuwOrw7uD78,Melophobia,image-data/indie/Melophobia-Cage-The-Elephant.jpg,Cage-The-Elephant,0lkQOB949M2gLyut86aJ1b,Cigarette-Daydreams,79,False,0.636,0.676,2,-3.442,1,0.676,0.273,0.0263,indie
4I7EKdVEB8S9LjRfNoOV0o,BIG-PURR-(Prrdd),image-data/hip-hop/BIG-PURR-(Prrdd)-Coi-Leray.jpg,Coi-Leray,5byWPNSh2hi0ULmDxBgLyV,BIG-PURR-(Prrdd)-(feat.-Pooh-Shiesty),73,True,0.774,0.412,1,-8.619,1,0.412,0.38,0.378,hip-hop
0kXrl96iUzWkRvxnfrC2YF,Thompson-Square,image-data/country/Thompson-Square-Thompson-Square.jpg,Thompson-Square,2TAcwD5KcV9uY3O1tLGV15,Are-You-Gonna-Kiss-Me-Or-Not,65,False,0.485,0.701,8,-3.807,1,0.701,0.613,0.0288,country
1HmWQo43Gt8BR2dylfv3o4,Ugly-is-Beautiful,image-data/alternative/Ugly-is-Beautiful-Oliver-Tree.jpg,Oliver-Tree,0jk6J6B9ivegJc7dTg10Mp,Let-Me-Down,68,True,0.457,0.648,7,-5.762,1,0.648,0.736,0.0552,alternative
0kys2jaKAiDPfNBd4z7LAg,Some-Hearts,image-data/country/Some-Hearts-Carrie-Underwood.jpg,Carrie-Underwood,0ZUo4YjG4saFnEJhdWp9Bt,Before-He-Cheats,75,False,0.519,0.749,6,-3.318,0,0.749,0.29,0.0405,country
1UtWaSC73VwsCZZshzPLpz,Mussorgsky:-Pictures-at-an-Exhibition,image-data/classical/Mussorgsky:-Pictures-at-an-Exhibition-Modest-Mussorgsky.jpg,Modest-Mussorgsky,3QN7ups1LvVMASAe94yEEx,Pictures-At-An-Exhibition:-The-Hut-On-Fowl's-Legs-(Baba-Yaga),0,False,0.253,0.177,7,-19.525,1,0.177,0.242,0.0346,classical
4ZY9wbPTIFpX5IdFemqIyZ,Hard-Candy,image-data/alternative/Hard-Candy-Counting-Crows.jpg,Counting-Crows,5fztgDIt1Nq32VHJrAHq0Y,Big-Yellow-Taxi,62,False,0.674,0.867,1,-4.329,1,0.867,0.821,0.0462,alternative
5WZFtmADuJUZPtt0NER0Qi,Beggars-Banquet,image-data/rock/Beggars-Banquet-The-Rolling-Stones.jpg,The-Rolling-Stones,4sFbojhVXQv7dBC9PVCcRn,Sympathy-For-The-Devil,0,False,0.566,0.673,9,-10.814,1,0.673,0.583,0.306,rock
1TNOffWopiUF7z4WJGWWkI,Cannonball's-Bossa-Nova,image-data/jazz/Cannonball's-Bossa-Nova-Cannonball-Adderley.jpg,Cannonball-Adderley,65lfucKzmFE6YkXuXE5nt5,Clouds---24-Bit-Mastering,38,False,0.729,0.256,7,-17.212,0,0.256,0.715,0.0407,jazz
4wn9wcP2D71SyiB7KbVKMy,Come-Home-With-Me,image-data/r-n-b/Come-Home-With-Me-Cam’ron.jpg,Cam’ron,2vN5Hb3lVKRHj0LzBvafzo,Hey-Ma,54,False,0.783,0.67,8,-5.049,1,0.67,0.956,0.372,r-n-b
7AtRYmWgcQzttwhYebfVZI,I-Love-Paris,image-data/jazz/I-Love-Paris-Timothy-Kay-Band.jpg,Timothy-Kay-Band,6JOFJKSCpQNG3W3mECwSxd,I'll-Know,52,False,0.445,0.159,0,-14.159,1,0.159,0.155,0.0419,jazz
5Z6UUS0n3Oz7i2bDLEdbWL,After-A-Few,image-data/country/After-A-Few-Travis-Denning.jpg,Travis-Denning,1z6wl2rwKatfmza6usanWw,After-A-Few,64,False,0.617,0.849,10,-4.316,0,0.849,0.695,0.0355,country
1UnAHcFabsZQnZbPQRuwq8,What-The-Game's-Been-Missing!,image-data/r-n-b/What-The-Game's-Been-Missing!-Juelz-Santana.jpg,Juelz-Santana,3eY3wZJPHwVtD4TM518Ov6,Oh-Yes,42,True,0.756,0.777,0,-5.1,1,0.777,0.654,0.233,r-n-b
3ynoYncFXzo2OfPT8j93Pw,Lost-In-Japan-(Remix),image-data/pop/Lost-In-Japan-(Remix)-Shawn-Mendes.jpg,Shawn-Mendes,575NJxNUVDqwJGdzBrlLbv,Lost-In-Japan---Remix,64,False,0.706,0.855,10,-5.377,1,0.855,0.293,0.215,pop
4YimfceN1R0nOS9CefIFhm,Once-Upon-A-Time-(Super-Deluxe),image-data/rock/Once-Upon-A-Time-(Super-Deluxe)-Simple-Minds.jpg,Simple-Minds,3fH4KjXFYMmljxrcGrbPj9,Don't-You-(Forget-About-Me),75,False,0.66,0.816,2,-6.61,1,0.816,0.678,0.0299,rock
0KZ5gVcGCuAEFBDKmWL4bM,Point-Of-View:-U,image-data/kpop/Point-Of-View:-U-YUGYEOM.jpg,YUGYEOM,4PP4siQamrO7i5Me9GOpqQ,All-Your-Fault-(Feat.-GRAY),68,False,0.662,0.852,10,-1.447,0,0.852,0.56,0.0329,kpop
5e3mq4TT4RLn4VXfgKV6MU,John-Coltrane-And-Johnny-Hartman,image-data/jazz/John-Coltrane-And-Johnny-Hartman-John-Coltrane.jpg,John-Coltrane,0uPkCpuoERqrkBL06Art50,My-One-And-Only-Love,55,False,0.474,0.0676,9,-16.101,0,0.0676,0.248,0.0363,jazz
1zFp5Q3Dgo8wmKsmfZ23QX,Visionary,image-data/latin/Visionary-Farruko.jpg,Farruko,1lxswgIpzV6HhENRvkflES,Chillax-(feat.-Ky-Mani-Marley),71,False,0.827,0.646,1,-4.727,0,0.646,0.512,0.0766,latin
3Gq2Dme9nesdgoqNNlcN8O,Despacito-Feat.-Justin-Bieber-(Remix),image-data/latin/Despacito-Feat.-Justin-Bieber-(Remix)-Luis-Fonsi.jpg,Luis-Fonsi,6rPO02ozF3bM7NnOV4h6s2,Despacito---Remix,73,False,0.653,0.816,2,-4.353,1,0.816,0.816,0.167,latin
1htTXDHC2YhVq0xTwHzaHh,Echoes,image-data/alternative/Echoes-The-Rapture.jpg,The-Rapture,0MrkkxbgfHfbxrTg12oHd4,House-Of-Jealous-Lovers,44,False,0.738,0.764,1,-4.29,1,0.764,0.777,0.0347,alternative
7HvIrSkKGJCzd8AKyjTJ6Q,Blur-(Special-Edition),image-data/rock/Blur-(Special-Edition)-Blur.jpg,Blur,1FTSo4v6BOZH9QxKc3MbVM,Song-2---2012-Remaster,76,False,0.674,0.789,8,-6.903,1,0.789,0.918,0.0676,rock
0jXwEL5UAxXWrb4Ad2dn0v,Seelenfinsternis,image-data/edm/Seelenfinsternis-Mark-Dekoda.jpg,Mark-Dekoda,5qj4kAvZMHM3rBWQ3CkW3h,Seelenfinsternis,50,False,0.69,0.963,7,-5.688,1,0.963,0.62,0.0581,edm
1o2LY3O2uyPvdwq7uTpgOa,Smash-[Remastered],image-data/heavy-metal/Smash-[Remastered]-The-Offspring.jpg,The-Offspring,5aFQgFLv7c8bRw6zwU7SmA,Not-the-One,0,False,0.531,0.869,2,-4.24,1,0.869,0.474,0.0476,heavy-metal
5MS4jSKio1OjUOKOnTEEat,Losing-Me,image-data/pop/Losing-Me-Gabrielle-Aplin.jpg,Gabrielle-Aplin,4P6g8wuXeR3wznFk7WnI4w,Losing-Me,67,False,0.66,0.449,7,-6.573,1,0.449,0.237,0.0442,pop
3hW1TEeZRJ01XycQFABjj9,Chopin---Piano-Works,image-data/classical/Chopin---Piano-Works-Frédéric-Chopin.jpg,Frédéric-Chopin,2MSgFefjK0T7Iwjvr3OKqV,"Chopin:-Nocturne-No.-20-in-C-Sharp-Minor,-Op.-Posth.",65,False,0.225,0.0047,1,-30.928,0,0.0047,0.186,0.0509,classical
56iipvHudhRYvKLpT36aPz,But-I'm-Trying-to-Tell-You-How-Much-I-Love-You-난-가끔-너에게-상처를-주고-싶어,image-data/kpop/But-I'm-Trying-to-Tell-You-How-Much-I-Love-You-난-가끔-너에게-상처를-주고-싶어-saevom.jpg,saevom,5IrBZBSF6vGySrvA3iM7Jx,But-I'm-Trying-to-Tell-You-How-Much-I-Love-You-난-가끔-너에게-상처를-주고-싶어,0,False,0.574,0.247,7,-9.229,1,0.247,0.465,0.0441,kpop
2Bb4DoRXCqNBV3168xFmKG,Songs-About-Love-(UMGI-Version),image-data/pop/Songs-About-Love-(UMGI-Version)-Various-Artists.jpg,Various-Artists,7amhfTaV9f9u6gPRtD6kPT,Big-Girls-Don't-Cry-(Personal),0,False,0.705,0.494,7,-8.83,1,0.494,0.287,0.0398,pop
75D7tsP1Lv8FIkTDHqgR2H,Hi-Ya-Ya-여름날,image-data/kpop/Hi-Ya-Ya-여름날-TVXQ!.jpg,TVXQ!,5lC4gziKMPSihnedZbwAEn,Hi-Ya-Ya-여름날,29,False,0.711,0.909,10,-2.431,1,0.909,0.698,0.0411,kpop
6woaNcVnybcymVzGHZbdhG,CONNECTION,image-data/kpop/CONNECTION-UP10TION.jpg,UP10TION,6xstWwvswCDUclHQCRkLVZ,SPIN-OFF,47,False,0.722,0.911,4,-3.236,0,0.911,0.66,0.248,kpop
3aCmgbuJABpDD03b4ixC5B,GlitchGang,image-data/rock/GlitchGang-Dropout-Kings.jpg,Dropout-Kings,1Yqx7WwyNUuZ96GqpxL2J8,Virus,43,False,0.575,0.872,1,-5.913,0,0.872,0.48,0.0745,rock
0fhmJYVhW0e4i33pCLPA5i,Cole-World:-The-Sideline-Story,image-data/r-n-b/Cole-World:-The-Sideline-Story-J.-Cole.jpg,J.-Cole,4OkiWfrZKmmVoILXk8JEtl,In-The-Morning,65,False,0.44,0.671,3,-10.598,0,0.671,0.479,0.477,r-n-b
3E3QRjL4Cre7Krms420Irl,Age-Ain't-Nothing-But-A-Number,image-data/r-n-b/Age-Ain't-Nothing-But-A-Number-Aaliyah.jpg,Aaliyah,4lRrk574qIHpoEEKC1zuam,At-Your-Best-(You-Are-Love),63,False,0.626,0.441,9,-10.637,0,0.441,0.563,0.0308,r-n-b
5wQcC9Wbwalmy7fz7IekQP,Steelfactory,image-data/heavy-metal/Steelfactory-U.D.O..jpg,U.D.O.,57PT761NIApIzfORTkmwWU,Hungry-and-Angry,39,False,0.532,0.875,9,-5.773,1,0.875,0.671,0.0487,heavy-metal
4he4SQup02hEIQdwhZlZlk,A-B,image-data/blues/A-B-KALEO.jpg,KALEO,7d9sZF7jmepe2EYdETlNWK,Hot-Blood,62,False,0.325,0.903,2,-3.173,1,0.903,0.401,0.117,blues
30Perjew8HyGkdSmqguYyg,Blood-Sugar-Sex-Magik-(Deluxe-Edition),image-data/alternative/Blood-Sugar-Sex-Magik-(Deluxe-Edition)-Red-Hot-Chili-Peppers.jpg,Red-Hot-Chili-Peppers,0uppYCG86ajpV2hSR3dJJ0,Give-It-Away,73,False,0.666,0.936,7,-9.919,1,0.936,0.776,0.0476,alternative
0PMJvFnZxXl9LToaZFHhxp,Never-Left,image-data/hip-hop/Never-Left-Lil-Tecca.jpg,Lil-Tecca,21UkXrc9kD48rNpTMI2ecz,Never-Left,83,True,0.807,0.659,11,-6.92,1,0.659,0.438,0.332,hip-hop
46hNwndF4Tm6D1cGr0G5zL,Reverence,image-data/metal/Reverence-Parkway-Drive.jpg,Parkway-Drive,7lMFAK8dv0QkWpIlZcWQlJ,Prey,62,False,0.27,0.964,6,-4.545,1,0.964,0.325,0.0866,metal
1IR2nlwX6YVTXXeu2qzoWO,If-I-Know-Me,image-data/country/If-I-Know-Me-Morgan-Wallen.jpg,Morgan-Wallen,21LRaD9rB3v7p7DDCZsW4y,The-Way-I-Talk,71,False,0.604,0.879,4,-3.388,1,0.879,0.757,0.0322,country
71mmTJdWvpkzQNmVfFbRdN,The-Great-Adventures-Of-Slick-Rick,image-data/hip-hop/The-Great-Adventures-Of-Slick-Rick-Slick-Rick.jpg,Slick-Rick,71A6V5dh5Y8ikhm6NGwZ7p,Children's-Story,48,True,0.917,0.384,1,-14.559,1,0.384,0.752,0.128,hip-hop
5Ya7ft5JteI5pIS4eCMKOC,Etudes-for-Piano-Vol-1-No.-1-10,image-data/classical/Etudes-for-Piano-Vol-1-No.-1-10-Philip-Glass.jpg,Philip-Glass,5bi8ryL6gy6a1BRXOf43y9,Etude-No.-2,50,False,0.235,0.166,5,-19.632,1,0.166,0.0356,0.0347,classical
6kqBCAcmJtniQdJY0F8pr0,Sunshine,image-data/kpop/Sunshine-Hoody.jpg,Hoody,6ioaDimY5lmeAl5gBh0imb,Sunshine,19,False,0.684,0.742,11,-4.598,0,0.742,0.861,0.116,kpop
4k3rSZETqfdbmcx3oWR17E,Break-A-Sweat,image-data/edm/Break-A-Sweat-Sophie-Francis.jpg,Sophie-Francis,2WKHv9lUvKA3dEnJy0t9ie,Break-A-Sweat,55,False,0.818,0.899,9,-6.635,0,0.899,0.461,0.0575,edm
6LJH0InZpmgymwZ3hpsUYD,Fuse-(Deluxe-Edition),image-data/country/Fuse-(Deluxe-Edition)-Keith-Urban.jpg,Keith-Urban,5vCgOg9VqRaAUbnflCO6P3,Cop-Car,60,False,0.538,0.664,1,-6.318,1,0.664,0.366,0.0392,country
5ix6PvaO7elQgjgLsxcb0j,Young-Man's-Blues,image-data/country/Young-Man's-Blues-Parker-McCollum.jpg,Parker-McCollum,6ywiHcxaHBR39gRhud37XK,Young-Man's-Blues,62,False,0.549,0.869,8,-4.817,1,0.869,0.502,0.0546,country
4ybWq0AegFFAvHULAe7q0K,Tailgates-&-Tanlines,image-data/country/Tailgates-&-Tanlines-Luke-Bryan.jpg,Luke-Bryan,3b7CDTKB0SRTmQ6ytYi5vZ,Drunk-On-You,64,False,0.558,0.872,9,-4.401,1,0.872,0.472,0.0449,country
1iLUfFVZF8bltkBkONumgG,Butter---Permission-to-Dance,image-data/kpop/Butter---Permission-to-Dance-BTS.jpg,BTS,0LThjFY2iTtNdd4wviwVV2,Permission-to-Dance,90,False,0.702,0.741,9,-5.33,1,0.741,0.646,0.0427,kpop
4nBueEXl7D5iOnatvGMtio,Shostakovich:-24-Preludes-and-Fugues,image-data/classical/Shostakovich:-24-Preludes-and-Fugues-Dmitri-Shostakovich.jpg,Dmitri-Shostakovich,4WLdYCuEhr5Vj8GWTwO9IL,"24-Preludes-and-Fugues,-Op.-87:-Fugue-No.-7-in-A-Major-""Allegretto""",15,False,0.105,0.0767,9,-28.747,1,0.0767,0.294,0.0427,classical
0CIbEKfFhnHbwJwVHb4KE1,Famous-Friends,image-data/country/Famous-Friends-Chris-Young.jpg,Chris-Young,4iXDn9pu5Q9sxv45vE8Lak,Famous-Friends,78,False,0.533,0.855,6,-2.901,1,0.855,0.64,0.0356,country
1Lr1TMh8vcdD3OvrzQTGVn,New-Joc-City-(Explicit-Content-U.S.-Version),image-data/r-n-b/New-Joc-City-(Explicit-Content-U.S.-Version)-Yung-Joc.jpg,Yung-Joc,5ehwXxbiFNYwlmntoKom7h,1st-Time-(feat.-Marques-Houston),39,True,0.686,0.603,6,-6.112,1,0.603,0.778,0.202,r-n-b
3aHnqYoeNpy7hjqqSoEhcQ,"ENGLISH-STRING-MINIATURES,-Vol.-4","image-data/classical/ENGLISH-STRING-MINIATURES,-Vol.-4-David-Lloyd-Jones.jpg",David-Lloyd-Jones,5TtmI9sfXw4VXco0PE21mV,"2-Aquarelles:-Lento,-ma-non-troppo",50,False,0.176,0.0534,10,-27.626,1,0.0534,0.0332,0.0406,classical
02G55ZxQ3h3cfGQV8RVDEO,Everywhere-But-On,image-data/country/Everywhere-But-On-Matt-Stell.jpg,Matt-Stell,4j6GMcVcqZf1r0GDqMtYp6,Prayed-For-You,67,False,0.6,0.698,9,-5.86,1,0.698,0.57,0.0355,country
0SV4vjA51OaK28ObV7R07D,You-Don't-Know-What-Love-Is-EP,image-data/jazz/You-Don't-Know-What-Love-Is-EP-Rachel-Younger.jpg,Rachel-Younger,3Nmpf4HaRa3j15ijtZbxZ9,You-Don't-Know-What-Love-Is,39,False,0.662,0.212,5,-19.24,0,0.212,0.345,0.038,jazz
4cwVkh8oYGwLGeVM0Jl35K,The-Electric-Warlock-Acid-Witch-Satanic-Orgy-Celebration-Dispenser,image-data/metal/The-Electric-Warlock-Acid-Witch-Satanic-Orgy-Celebration-Dispenser-Rob-Zombie.jpg,Rob-Zombie,3KAS4vmuvRGP2BUQcxmu5i,"Well,-Everybody's-Fucking-In-A-U.F.O.",53,True,0.73,0.907,2,-4.478,1,0.907,0.573,0.0727,metal
5kbNiEbyJ4GgvJRkduAr39,Come-Closer,image-data/jazz/Come-Closer-Kat-Gang.jpg,Kat-Gang,7d5WHGfv4DqTWtjQGHrwij,People-Will-Say-We're-In-Love,42,False,0.473,0.202,0,-11.29,1,0.202,0.223,0.0322,jazz
4kWFXcmFlcZTZVi68NMqKw,Tyler-Childers-|-OurVinyl-Sessions,image-data/blues/Tyler-Childers-|-OurVinyl-Sessions-Tyler-Childers.jpg,Tyler-Childers,55KHk8PhJC3HIpT3mA2smL,White-House-Road---OurVinyl-Sessions,0,False,0.406,0.41,0,-8.65,1,0.41,0.368,0.0396,blues
1smxmzL8C2nXjtrpLj0802,Vivaldi:-The-Four-Seasons,image-data/classical/Vivaldi:-The-Four-Seasons-Antonio-Vivaldi.jpg,Antonio-Vivaldi,5XG44N2hyQns8V7XZHL9Ym,"Violin-Concerto-No.-1-in-E-Major,-RV-269-""La-primavera"":-1.-Allegro",42,False,0.454,0.19,4,-16.032,1,0.19,0.145,0.0477,classical
0vdIT4p5OlKOcEzYKSsqn4,Thirteen-Tales-From-Urban-Bohemia,image-data/indie/Thirteen-Tales-From-Urban-Bohemia-The-Dandy-Warhols.jpg,The-Dandy-Warhols,0yEhNqCwEfy8LHUmnZoHpP,Bohemian-Like-You,68,False,0.584,0.931,9,-6.158,1,0.931,0.694,0.0344,indie
2Y9IRtehByVkegoD7TcLfi,Californication-(Deluxe-Edition),image-data/alternative/Californication-(Deluxe-Edition)-Red-Hot-Chili-Peppers.jpg,Red-Hot-Chili-Peppers,64BbK9SFKH2jk86U3dGj2P,Otherside,78,False,0.458,0.795,0,-3.265,1,0.795,0.513,0.0574,alternative
36vpqv4DZZ73m5KX68mZTQ,Holla,image-data/edm/Holla-Cloonee.jpg,Cloonee,7zq4moIXRmDZBprNH0gj4v,Holla,42,False,0.827,0.563,11,-7.509,0,0.563,0.703,0.185,edm
6khFoLWnJZDQvZ7Pijym3b,Leviathan,image-data/metal/Leviathan-Mastodon.jpg,Mastodon,3jagGO7eHHuaD53ibehkux,Blood-and-Thunder,61,False,0.364,0.935,2,-6.548,1,0.935,0.478,0.0724,metal
493HYe7N5pleudEZRyhE7R,All-I-Want-Is-You,image-data/r-n-b/All-I-Want-Is-You-Miguel.jpg,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure-Thing,81,False,0.684,0.607,11,-8.127,0,0.607,0.498,0.1,r-n-b
67F6hVa1GWOqQrLCE5sFWR,Tchaikovsky:-The-Nutcracker,image-data/classical/Tchaikovsky:-The-Nutcracker-Pyotr-Ilyich-Tchaikovsky.jpg,Pyotr-Ilyich-Tchaikovsky,1nPHuiD55BwCjJeUBxDsHd,"The-Nutcracker,-Op.71,-TH.14---Act-2:-No.-13-Waltz-of-the-Flowers",43,False,0.262,0.154,2,-18.786,1,0.154,0.121,0.036,classical
6Lq7nLkIq7C0zVJp0OGSGO,Street-Love,image-data/r-n-b/Street-Love-Lloyd.jpg,Lloyd,5Y77SQxEr1eiofPeUTPHxM,You,69,False,0.412,0.876,5,-6.008,0,0.876,0.703,0.47,r-n-b
7nNwBx475gmuqjYcm7WGtN,Prism-II,image-data/classical/Prism-II-Danish-String-Quartet.jpg,Danish-String-Quartet,4swzS4AczR6tRKdAmJyxjJ,"String-Quartet-No.-13-in-B-Flat-Major,-Op.-130:-4.-Alla-danza-tedesca.-Allegro-assai",39,False,0.307,0.054,7,-24.102,1,0.054,0.235,0.0462,classical
73ojqvZakvdkBxSg9pyPqz,Toni-Braxton,image-data/r-n-b/Toni-Braxton-Toni-Braxton.jpg,Toni-Braxton,1xFliXOpcu7E89AsDAZ7JV,Breathe-Again,59,False,0.689,0.677,0,-6.36,1,0.677,0.259,0.0326,r-n-b
5UXWs03dk4KTJioTAqQKWv,Bahamas-is-Afie,image-data/indie/Bahamas-is-Afie-Bahamas.jpg,Bahamas,40WXqoyOLAAugGmJWZU1FY,All-The-Time,0,False,0.711,0.468,4,-4.797,0,0.468,0.533,0.0515,indie
3MEECjgqTlGz2HYzRdhrBv,Sweet-Summer-Sweat-(feat.-Dijon),image-data/indie/Sweet-Summer-Sweat-(feat.-Dijon)-Jim-E-Stack.jpg,Jim-E-Stack,6gr9bP5jpNjlRpbF4gLjqi,Sweet-Summer-Sweat-(feat.-Dijon),45,False,0.749,0.656,0,-5.59,1,0.656,0.594,0.141,indie
1ecGfFfdYXsJnRRLuENEtG,1st-Time,image-data/indie/1st-Time-Bakar.jpg,Bakar,4udjo5nLK61pKajakfrndc,1st-Time,63,False,0.801,0.718,2,-7.357,1,0.718,0.758,0.0421,indie
3UUIThdycDTtTJzqmRMGGt,Pianorama---Collection-of-Film-Music-for-Piano,image-data/classical/Pianorama---Collection-of-Film-Music-for-Piano-Roland-Pöntinen.jpg,Roland-Pöntinen,0EWwr0BzqbCBq1UMpeEijM,"Nocturne-No.-20-in-C-Sharp-Minor,-Op.-posth-(The-Pianist)",38,False,0.31,0.0141,8,-27.879,1,0.0141,0.0625,0.046,classical
6EGEGr4oY0PsV6yGBxeQ8J,Wheels-of-Steel-(2009-Remastered-Version),image-data/heavy-metal/Wheels-of-Steel-(2009-Remastered-Version)-Saxon.jpg,Saxon,1EORu8Coheibl21VjHtbRg,747-(Strangers-in-the-Night)---2009-Remastered-Version,46,False,0.478,0.937,0,-6.173,0,0.937,0.294,0.106,heavy-metal
1Xuhuitk8oeKEVCTmvQvPa,"Mozart:-Requiem;-""Coronation-Mass""","image-data/classical/Mozart:-Requiem;-""Coronation-Mass""-Wolfgang-Amadeus-Mozart.jpg",Wolfgang-Amadeus-Mozart,4Lpe7VxL34rcMnpfOwoqOI,"Requiem-in-D-Minor,-K.626:-III.-Sequentia:-f.-Lacrimosa",40,False,0.149,0.101,2,-19.935,0,0.101,0.0486,0.0342,classical
7hi1CYcnOAGlg0lVJCO3Bu,Heartless-Madness,image-data/heavy-metal/Heartless-Madness-Dynazty.jpg,Dynazty,6syHCS66oykczN2ZN7zQPX,Heartless-Madness,49,False,0.446,0.904,2,-5.787,1,0.904,0.636,0.0432,heavy-metal
2rLjJQNnnCPBkQC3UjY9V8,Deadlock,image-data/metal/Deadlock-Once-Human.jpg,Once-Human,0ItAvjguUtKt4JZMKql6ZM,Deadlock,37,False,0.453,0.949,1,-5.803,1,0.949,0.52,0.121,metal
4he7R24eqd1EbF9kegiAK8,R&B:-From-Doo-Wop-To-Hip-Hop,image-data/r-n-b/R&B:-From-Doo-Wop-To-Hip-Hop-Various-Artists.jpg,Various-Artists,51RvCRzeTqoQgdOBgcpHtT,Just-Kickin'-It,53,True,0.694,0.365,1,-12.294,0,0.365,0.693,0.0635,r-n-b
29Y1osFDEo8WoCUYRt7f7d,how-will-i-rest-in-peace-if-i'm-buried-by-a-highway?--,image-data/alternative/how-will-i-rest-in-peace-if-i'm-buried-by-a-highway?---KennyHoopla.jpg,KennyHoopla,0eENgTgNVheMpLiQO5aveL,how-will-i-rest-in-peace-if-i'm-buried-by-a-highway?--,45,False,0.486,0.839,4,-4.537,1,0.839,0.47,0.0967,alternative
0sGQtJGb7Sz4AbsSvUYmcW,Best-I-Ever-Had,image-data/indie/Best-I-Ever-Had-LAUREL.jpg,LAUREL,4yYixO4SqiqqWqWA9uSXDq,Best-I-Ever-Had,44,False,0.718,0.739,8,-5.554,0,0.739,0.616,0.0438,indie
