album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre,dominant-h,dominant-s,dominant-v
0muGTxLi56dwUxhFUWNfYY,Summer-in-Me,image-data/country/Summer-in-Me-Christen-Cooper.jpg,Christen-Cooper,4UOLLz9WSQKZ0rZ6g2Umz1,Summer-in-Me,30,False,0.517,0.577,4,-5.526,1,0.577,0.316,0.0292,country,195.5930613328613,210.52809983184352,231.35622621470927
4OnXvgvHOupLeSaEVU8hpk,Two-Bugs-And-A-Roach,image-data/blues/Two-Bugs-And-A-Roach-Earl-Hooker.jpg,Earl-Hooker,3W5Hyy46oXDZQtRnTv6Lsh,Two-Bugs-And-A-Roach,0,False,0.541,0.568,9,-12.584,1,0.568,0.815,0.0752,blues,114.93072772733254,126.44655875773128,178.02739834188708
1BLVdtavgYFMQvzvX3oHpe,Chris-Cornell-(Deluxe-Edition),image-data/heavy-metal/Chris-Cornell-(Deluxe-Edition)-Chris-Cornell.jpg,Chris-Cornell,6brgE8G5fJ4ufoJvwESbbD,Black-Hole-Sun,38,False,0.346,0.795,6,-6.09,1,0.795,0.12,0.0391,heavy-metal,3.4192294848052427,5.2787880627827235,8.306870275357483
5gdoRB1AUsGnScCuZ8gmPp,Heartbreak-Weather,image-data/pop/Heartbreak-Weather-Niall-Horan.jpg,Niall-Horan,7rpNuuoMbid56XkDsx2FjE,Black-And-White,76,False,0.443,0.582,2,-6.02,1,0.582,0.239,0.0482,pop,49.46350567278909,53.22768764551535,31.442292767655864
4ygAFWNoQTtuA9J9Detlkr,I-Would-For-You,image-data/country/I-Would-For-You-Lauren-Duski.jpg,Lauren-Duski,2MmEe5XtzJka6SumcNviWv,I-Would-For-You,56,False,0.547,0.728,8,-8.02,1,0.728,0.41,0.0407,country,212.07645495842976,213.82671923659325,214.90977400645696
1vHYkIhnwbpzrC3hGguDN6,Siren-Song-Of-The-Counter-Culture,image-data/alternative/Siren-Song-Of-The-Counter-Culture-Rise-Against.jpg,Rise-Against,6GrrkiCRO3HYdgRpO4eKEL,Swing-Life-Away,58,False,0.477,0.426,6,-6.961,1,0.426,0.789,0.043,alternative,47.0637152021542,138.10533401972043,186.7513958737576
0xuuAAiiNHuLd3QUstmwMQ,Anything-She-Says,image-data/country/Anything-She-Says-Mitchell-Tenpenny.jpg,Mitchell-Tenpenny,6LQxv30jh0lCISHsPYwqoy,Anything-She-Says,66,False,0.612,0.621,7,-5.657,1,0.621,0.883,0.0734,country,84.85974538282231,102.17805271651426,106.66229155459925
22yhkGIMlyXRYzXZbH5OBA,Jason-Aldean,image-data/country/Jason-Aldean-Jason-Aldean.jpg,Jason-Aldean,0WYbR2GSfl4ehvmLmcpAqi,Hicktown,59,False,0.697,0.877,6,-3.885,1,0.877,0.768,0.0348,country,29.991088648001593,38.182217197579305,49.53694220921726
6qF8IcGGO3Y4YuNx33DJA2,The-Rising-Tide,image-data/alternative/The-Rising-Tide-Sunny-Day-Real-Estate.jpg,Sunny-Day-Real-Estate,5QxsyWK3UfLgEPTaAb5Xgq,Killed-By-An-Angel,43,False,0.345,0.912,9,-5.363,1,0.912,0.391,0.0546,alternative,205.5385633705537,164.29396416100687,120.29808909865316
2LYWv9dtYUkPY9AcIkg7hi,My-People,image-data/jazz/My-People-Cha-Wa.jpg,Cha-Wa,2xpdY9XE4nR8pp92lW68Eh,My-People,37,False,0.768,0.813,5,-5.918,0,0.813,0.579,0.345,jazz,169.50860993923956,110.71002149168193,26.40170872137759
2NcJGKRXQDbZmKdJ3IOAtM,Mozart-Chamber-Music-for-Winds-and-Strings,image-data/classical/Mozart-Chamber-Music-for-Winds-and-Strings-Wolfgang-Amadeus-Mozart.jpg,Wolfgang-Amadeus-Mozart,0RqLuPLTWmFwXCdY5OHsbF,"Oboe-Quartet-in-F-Major,-K.-370--368b:-II.-Adagio",33,False,0.269,0.0567,2,-22.441,0,0.0567,0.0902,0.0448,classical,59.406416179932,52.49001830703513,122.00697410862173
1pp9Xql2oo2vmb8jq6dq0U,Beethoven:-The-Piano-Sonatas,image-data/classical/Beethoven:-The-Piano-Sonatas-Ludwig-van-Beethoven.jpg,Ludwig-van-Beethoven,2OQzVmgl8WoNEYDdOLSEOf,"Piano-Sonata-No.14-In-C-Sharp-Minor,-Op.27-No.2--""Moonlight"":-3.-Presto-agitato",53,False,0.287,0.0855,6,-24.19,0,0.0855,0.114,0.0481,classical,35.58217558380136,36.500997635234995,33.73607005616317
5nhoVKDcCXvi3AruUFJWnv,Delirium-(Deluxe),image-data/pop/Delirium-(Deluxe)-Ellie-Goulding.jpg,Ellie-Goulding,2l8w0zZVn4AZNuzrht7MRT,"Love-Me-Like-You-Do---From-""Fifty-Shades-Of-Grey""",55,False,0.475,0.606,8,-6.646,1,0.606,0.282,0.0346,pop,210.71460360689497,209.06333654389053,169.4585339931582
7rAhHjBwWaYfLyY3dm506t,Estranged,image-data/alternative/Estranged-The-Ting-Tings.jpg,The-Ting-Tings,0yzA9b21pJgnlLQDirsxAm,Estranged,30,False,0.548,0.506,10,-8.251,1,0.506,0.271,0.0286,alternative,0.9501131842502399,0.9501131842502399,0.9501131842502399
4o3RJndRhHxkieQzQGhmbw,Sam's-Town,image-data/alternative/Sam's-Town-The-Killers.jpg,The-Killers,70wYA8oYHoMzhRRkARoMhU,When-You-Were-Young,76,False,0.467,0.988,11,-3.313,1,0.988,0.321,0.112,alternative,224.28651600639654,222.31068400567239,220.3053435114504
7dxKtc08dYeRVHt3p9CZJn,OK-Computer,image-data/alternative/OK-Computer-Radiohead.jpg,Radiohead,3SVAN3BRByDmHOhKyIDxfC,Karma-Police,18,False,0.36,0.505,7,-9.129,1,0.505,0.317,0.026,alternative,252.10255952229056,250.5307627529538,247.51529844080946
2O1MCD0Yt1sh79kNyq3Gxk,Schumann-&-Schubert---Transcriptions-for-Clarinet-&-Harp,image-data/classical/Schumann-&-Schubert---Transcriptions-for-Clarinet-&-Harp-Anneleen-Lenaerts.jpg,Anneleen-Lenaerts,1NechTDnTtSaciAT6gmvJQ,"Schumann:-12-Gedichte-aus-Liebesfrühling,-Op.-37:-No.-11:-Warum-willst-du-andre-fragen",52,False,0.238,0.00484,8,-31.76,1,0.00484,0.0394,0.0393,classical,242.57904896247078,242.57351794795647,242.54244775232934
2vi1ddPi3fY7vePMqxUVob,Purple,image-data/rock/Purple-Stone-Temple-Pilots.jpg,Stone-Temple-Pilots,1AfYo6cKm3yHsJHdmNoGO1,Interstate-Love-Song,2,False,0.214,0.947,4,-5.053,1,0.947,0.483,0.0507,rock,197.31114214136105,218.13454351308062,225.08107109121525
5FXIqS1XqbpfOKNoi5VUwS,See-You-Again-(feat.-Charlie-Puth),image-data/pop/See-You-Again-(feat.-Charlie-Puth)-Wiz-Khalifa.jpg,Wiz-Khalifa,2JzZzZUQj3Qff7wapcbKjc,See-You-Again-(feat.-Charlie-Puth),81,False,0.689,0.481,10,-7.503,1,0.481,0.283,0.0815,pop,17.42752667545858,16.54831554969428,16.561503416856496
5JJ779nrbHx0KB2lBrMMa4,Chet-Baker-Sings,image-data/jazz/Chet-Baker-Sings-Chet-Baker.jpg,Chet-Baker,4m6OC8u2rC6LMFtFWsME7d,Time-After-Time---Vocal-Version,52,False,0.501,0.0454,0,-18.783,1,0.0454,0.255,0.0388,jazz,135.86691603504283,173.9696164320635,143.44673032122586
43jBR9MNJk5AUuB56M0pRF,A-Hangover-You-Don't-Deserve,image-data/alternative/A-Hangover-You-Don't-Deserve-Bowling-For-Soup.jpg,Bowling-For-Soup,4COleG16xBCkpofKHsJU2p,Ohio-(Come-Back-To-Texas),54,False,0.416,0.748,11,-4.83,1,0.748,0.792,0.0487,alternative,149.1132084095064,188.74245886654478,196.1580895795247
4kp8sfeCDUMm4JKRdrD3aC,Frogstomp-(Deluxe-Edition)-[Remastered],image-data/rock/Frogstomp-(Deluxe-Edition)-[Remastered]-Silverchair.jpg,Silverchair,24tO365YW6lcZr1hN4Ukzj,Tomorrow,64,False,0.292,0.714,2,-4.919,1,0.714,0.462,0.0316,rock,252.27903407346773,252.99117978102936,252.8420751048808
6448GplfJpNxV3euIIFYiy,"Elégie-in-C-Minor,-Op.-24-(Arr.-Parkin)","image-data/classical/Elégie-in-C-Minor,-Op.-24-(Arr.-Parkin)-Gabriel-Fauré.jpg",Gabriel-Fauré,4QfYHdV8hMoyS9qKUct98q,"Elégie-in-C-Minor,-Op.-24-(Arr.-Parkin)",0,False,0.115,0.0422,8,-24.137,1,0.0422,0.037,0.0404,classical,141.94608683401037,136.03057270998193,129.86704862986358
4VKhC1dO9LPiKc1N7TJHRx,The-Rest-of-Our-Life,image-data/country/The-Rest-of-Our-Life-Tim-McGraw.jpg,Tim-McGraw,19P6cJstaoQJHtHW3HOGcg,The-Rest-of-Our-Life,62,False,0.617,0.468,2,-6.908,1,0.468,0.333,0.0291,country,1.4698262384419536,1.5031491490597233,1.8529950417653112
35FWLG8Ysjj1BF3sx4F6zM,The-Party,image-data/indie/The-Party-Andy-Shauf.jpg,Andy-Shauf,3dsd09qrt34YuS6NPbQtYq,The-Magician,52,False,0.572,0.33,9,-8.756,1,0.33,0.232,0.0278,indie,194.97640639555885,219.36036806783397,216.95720450959143
2upw5IrzeqKApIQZyx5o6r,Beam-Me-Up-Scotty,image-data/hip-hop/Beam-Me-Up-Scotty-Nicki-Minaj.jpg,Nicki-Minaj,1TZv3bujNaYz646eezRE91,Seeing-Green-(with-Drake-&-Lil-Wayne),79,True,0.573,0.867,5,-2.876,0,0.867,0.231,0.168,hip-hop,131.60325150230585,88.03097777984814,77.19653421530722
7LgrhuKnAXpNEv8qzcVd2t,Painkiller,image-data/metal/Painkiller-Judas-Priest.jpg,Judas-Priest,0L7zm6afBEtrNKo6C6Gj08,Painkiller,65,False,0.435,0.987,1,-4.667,0,0.987,0.101,0.16,metal,119.73103826193469,73.97224639783387,72.06688585887889
2BBrAtWY0c6dPio5b2JYFK,It's-About-Time,image-data/r-n-b/It's-About-Time-SWV.jpg,SWV,5A0aUvnfAEcmUx3hoXjI8R,I'm-So-Into-You,62,False,0.85,0.513,7,-10.663,1,0.513,0.623,0.0513,r-n-b,17.740534358575047,18.44478781389916,17.251776328596456
00kug2FPYugcYeq4ZYNrd0,Will-You-Go,image-data/alternative/Will-You-Go-Capitol-Affair.jpg,Capitol-Affair,4KAqX4IwuyIilX2IExu11o,Will-You-Go,11,False,0.577,0.876,8,-4.194,1,0.876,0.658,0.0656,alternative,174.40708277551846,185.80807800146505,242.65629341483745
4hBTxv4QRPePXCFcEI7Vjp,blink-182,image-data/alternative/blink-182-blink-182.jpg,blink-182,1AdYZ6X00nXmO613Y7GJOl,I-Miss-You,73,False,0.423,0.714,11,-8.295,1,0.714,0.593,0.045,alternative,246.37763070045574,245.7934918285001,245.87262329820896
6JlCkqkqobGirPsaleJpFr,Dangerous:-The-Double-Album,image-data/country/Dangerous:-The-Double-Album-Morgan-Wallen.jpg,Morgan-Wallen,0sKEilrw1GrBlG6qsTCrP4,865,71,False,0.532,0.584,8,-5.254,1,0.584,0.367,0.0248,country,42.40060519977769,36.61714938553696,21.306706601617982
38nZLvJx8A9p4YYpTG5iFP,Still-Sleep?,image-data/hip-hop/Still-Sleep?-Sleepy-Hallow.jpg,Sleepy-Hallow,4XvcHTUfIlWfyJTRG0aqlo,2055,76,True,0.829,0.512,6,-5.865,0,0.512,0.638,0.187,hip-hop,77.7235341293887,45.3144270183568,66.77245589021564
0yR9KIw8tBRV7xXbnT0YXn,Tear-drops,image-data/kpop/Tear-drops-DinDin.jpg,DinDin,3ldLaJODjBgbUKKssJleqS,Tear-drops,36,False,0.423,0.646,1,-6.216,0,0.646,0.364,0.0811,kpop,32.77994802581944,22.049459300863443,25.53505462877581
69oeRoYEpSsNPGVuYRxfoB,...And-Justice-For-All,image-data/heavy-metal/...And-Justice-For-All-Metallica.jpg,Metallica,64Ret7Tf2M8pDE4aqbW2tX,One,0,False,0.444,0.703,7,-9.443,1,0.703,0.419,0.0641,heavy-metal,223.93989505954488,236.1381028180639,236.96274024289588
6T9SFwLGHVU75jRAjUJn3W,Red-Light---The-3rd-Album,image-data/kpop/Red-Light---The-3rd-Album-f(x).jpg,f(x),4ML3iXqwb35FHG0SW1HVGc,Red-Light,50,False,0.623,0.924,7,-3.162,1,0.924,0.775,0.0862,kpop,207.44471498760817,225.35397191182227,245.09243880168702
1gMxiQQSg5zeu4htBosASY,Made-In-The-A.M.-(Deluxe-Edition),image-data/pop/Made-In-The-A.M.-(Deluxe-Edition)-One-Direction.jpg,One-Direction,2K87XMYnUMqLcX3zvtAF4G,Drag-Me-Down,80,False,0.73,0.703,0,-5.672,0,0.703,0.595,0.0369,pop,29.96847127913378,26.110368875022942,29.419599926592042
2suR5CCbtL2Wq8ShFo8rFr,Vince-Staples,image-data/hip-hop/Vince-Staples-Vince-Staples.jpg,Vince-Staples,5OFEJMirg4NPz7G1zgXDYu,ARE-YOU-WITH-THAT?,66,True,0.859,0.423,1,-10.698,0,0.423,0.563,0.283,hip-hop,68.42985590325495,73.22780635282108,74.50351407593544
2JdjS6jjOml7nt7Yjo0nnh,A-Girl-Like-Me,image-data/r-n-b/A-Girl-Like-Me-Rihanna.jpg,Rihanna,2vDZwEDKyiaKOsvEQbaRcQ,P.S.-(I'm-Still-Not-Over-You),45,False,0.759,0.407,8,-8.427,0,0.407,0.496,0.0481,r-n-b,40.9009242505746,42.435424715145,56.73768888454203
72olNArm75vOycSziqIX9Y,Away-From-The-Sun,image-data/rock/Away-From-The-Sun-3-Doors-Down.jpg,3-Doors-Down,3WbphvawbMZ8FyqDxYGdSQ,When-I'm-Gone,69,False,0.53,0.768,7,-5.611,1,0.768,0.374,0.0284,rock,6.182515087261457,4.5580927526776485,4.231356131861759
7bKQ5VzqjTNMmpg7MTxpne,"Kurtág,-Bach:-Játékok","image-data/classical/Kurtág,-Bach:-Játékok-György-Kurtág.jpg",György-Kurtág,5zIJsFst05gsrUdr9ghEpG,"Gottes-Zeit-ist-die-allerbeste-Zeit,-Sonatina-az-""Actus-tragicus""-ból,-BWV-106",51,False,0.457,0.0252,3,-35.116,1,0.0252,0.168,0.0621,classical,6.121253652607898,9.015851671795403,7.041788420263245
1g0enqdoT94Aw5vCJvubzd,Si-Te-Veo,image-data/latin/Si-Te-Veo-Arcangel.jpg,Arcangel,2TmT3wSwRf0CYJFGGaIXNB,Si-Te-Veo,82,True,0.812,0.691,8,-5.837,0,0.691,0.876,0.352,latin,200.90701360965048,204.38536189297866,212.4159449427776
0bvZHrg1KM0jeoVOSUnMgM,Get-Along,image-data/country/Get-Along-Kenny-Chesney.jpg,Kenny-Chesney,2ZFrEp20VO25BXYhMxh0GW,Get-Along,52,False,0.602,0.805,7,-6.079,1,0.805,0.322,0.0473,country,123.37228316693373,72.53970993056411,21.929865647725872
2jchxs2dbRKpdHZl5O3FEY,If-You-Really-Love-Me-(How-Will-I-Know),image-data/edm/If-You-Really-Love-Me-(How-Will-I-Know)-David-Guetta.jpg,David-Guetta,1V7bZ9gEIwFQpm8yGxRHNA,If-You-Really-Love-Me-(How-Will-I-Know),74,False,0.692,0.883,7,-4.698,1,0.883,0.614,0.0582,edm,12.7158371040724,10.91963359452599,16.744067983666262
1mmtCAKto81kdJtokCAfc6,BS,image-data/indie/BS-Still-Woozy.jpg,Still-Woozy,1qxZswAdBvM0JMUoV83J1b,BS,64,False,0.616,0.458,3,-11.832,1,0.458,0.53,0.0455,indie,32.546604482619784,242.0093611595759,211.38746476982956
3Na85E6foBKxAeoAojX427,Tattoo-(Remix-with-Camilo),image-data/latin/Tattoo-(Remix-with-Camilo)-Rauw-Alejandro.jpg,Rauw-Alejandro,4ZRrLHqzhGRXYj2qcB4s5S,Tattoo---Remix-with-Camilo,79,False,0.848,0.637,9,-5.132,1,0.637,0.698,0.156,latin,150.2364372962929,181.78333181028967,240.48932346401048
3ZywfV6j1ZeKAi3uOcJ9f9,Liszt:-Piano-Works,image-data/classical/Liszt:-Piano-Works-Franz-Liszt.jpg,Franz-Liszt,1dFVnX4mJTnWubAPE8S3OR,"Mephisto-Waltz-No.-1,-S.-514",45,False,0.356,0.152,4,-20.155,1,0.152,0.04,0.0406,classical,5.502516391171852,5.6098901098901095,5.888909409917815
1BXNCFmU9o6eBEtGzPIo6p,So-Impressive,image-data/pop/So-Impressive-Prince-Hakim.jpg,Prince-Hakim,25O9ribXo5ctgt2VqHtfT4,So-Impressive,28,False,0.85,0.585,7,-7.123,0,0.585,0.717,0.0781,pop,185.11563866047874,147.1992335689114,69.69019237805465
79uExtsVJH2aNcS2Xu4Cim,Sunset-Man-(Standard-Version),image-data/country/Sunset-Man-(Standard-Version)-James-Otto.jpg,James-Otto,4b0XF7CDpJEBAdVHMw7amV,Just-Got-Started-Lovin'-You,62,False,0.705,0.606,7,-7.047,1,0.606,0.876,0.0243,country,12.94100448992377,19.60690543315583,23.12634436671192
55jET4vDioHHd7ztX7OX3h,Blind-Melon,image-data/alternative/Blind-Melon-Blind-Melon.jpg,Blind-Melon,6txWz9UapYHVxEd7dDIHXT,No-Rain,74,False,0.389,0.476,9,-9.342,1,0.476,0.566,0.0316,alternative,15.938660605000873,15.611225738765519,24.511418080083928
7HxMZvS82VclRKe3t2E1wK,"In-paradisum:-A-Fauré-Recital,-Vol.-2","image-data/classical/In-paradisum:-A-Fauré-Recital,-Vol.-2-Gabriel-Fauré.jpg",Gabriel-Fauré,4ObEey0ZgRlS0BIaO5yTiu,"Requiem,-Op.-48-(Excerpts-Transcr.-L.-Lortie-for-Piano):-VII.-In-paradisum",10,False,0.266,0.00349,2,-35.192,1,0.00349,0.126,0.0351,classical,40.26772870662461,30.643375394321765,20.803438485804417
6ujO2Xzt247YCYIpAmcb4r,Whitesnake-(30th-Anniversary-Edition),image-data/heavy-metal/Whitesnake-(30th-Anniversary-Edition)-Whitesnake.jpg,Whitesnake,0LIEDX1qDrcsFbWCUsYJmR,Is-This-Love---2017-Remaster,52,False,0.333,0.79,0,-6.802,1,0.79,0.534,0.0386,heavy-metal,201.54339091415667,207.0970173329032,215.97539372965363
5YDmxRgNs2insV2mP6rYF9,Marcello:-Concerto-in-D-minor---Unpublished-Concertos-and-Cantatas,image-data/classical/Marcello:-Concerto-in-D-minor---Unpublished-Concertos-and-Cantatas-Alessandro-Marcello.jpg,Alessandro-Marcello,4CdihuKAMhRGLua1uYPb4i,"Concerto-Per-Oboe,-Archi-E-Continuo-In-Re-Minore:-II.-Adagio",38,False,0.143,0.0149,1,-29.215,0,0.0149,0.116,0.0417,classical,18.063121714516782,45.84888799029519,177.28309745248686
6RT1EEN4J9A229oyoZ6jHM,Jazz-Nights,image-data/jazz/Jazz-Nights-Jacob-Schwarz-Trio.jpg,Jacob-Schwarz-Trio,7nbQBpnj4CfKEycYy1dNLT,I-Could-Write-A-Book,48,False,0.505,0.0625,0,-23.48,1,0.0625,0.272,0.0292,jazz,17.169824121914303,9.870100725431868,9.943505036271596
3sLKRcUHrHX4fWR83rKGD2,American-Capitalist,image-data/heavy-metal/American-Capitalist-Five-Finger-Death-Punch.jpg,Five-Finger-Death-Punch,7wkyw914qIsV247pm6LY2I,100-Ways-to-Hate,30,True,0.56,0.989,11,-4.861,0,0.989,0.428,0.104,heavy-metal,19.41516650181339,27.89716452357402,43.43303659742829
6GPHWrMQG5Ns8O3aQKMro2,Demanufacture-[Special-Edition],image-data/metal/Demanufacture-[Special-Edition]-Fear-Factory.jpg,Fear-Factory,5YeQoMo5py82YmqXMTjM5S,Replica,54,False,0.574,0.943,11,-5.238,1,0.943,0.72,0.0769,metal,12.948386170692697,10.745109297461347,11.815117089775665
6h2aE7rMg5EDy9ldbZCgQY,Haydn:-String-Quartets-Nos.-61-63,image-data/classical/Haydn:-String-Quartets-Nos.-61-63-Franz-Joseph-Haydn.jpg,Franz-Joseph-Haydn,67TCAXIe154ZGDNaWceqxC,"String-Quartet-No.-62-in-C-Major,-Op.-76,-No.-3,-Hob.III:77,-""Emperor"":-II.-Poco-adagio,-cantabile",46,False,0.159,0.0401,7,-27.516,1,0.0401,0.106,0.0446,classical,250.87756269667207,251.6352865452465,253.15292743396586
1Yku5wENxR9GG5TT6srUnu,Magical-Melodies:-Bach,image-data/classical/Magical-Melodies:-Bach-Johann-Sebastian-Bach.jpg,Johann-Sebastian-Bach,6ZaCRwucmkfaVQ51r4KQ3H,"Ich-ruf-zu-dir-Herr-Jesu-Christ,-Chorale-Prelude-BWV-639-(Transcr.-by-Ferruccio-Busoni)",4,False,0.332,0.0126,5,-34.954,0,0.0126,0.16,0.0439,classical,59.71772057606356,82.74445456050323,63.926957457374606
6eZdwrhB97A3EYx9QppGfl,T-R-A-P-S-O-U-L,image-data/r-n-b/T-R-A-P-S-O-U-L-Bryson-Tiller.jpg,Bryson-Tiller,3pXF1nA74528Edde4of9CC,Don't,76,True,0.765,0.356,11,-5.556,0,0.356,0.189,0.195,r-n-b,30.70590051722807,29.9659298525514,22.0179871850956
1VZ0i4vJ0AkPbmpuaktZMJ,The-Sufferer-&-The-Witness,image-data/rock/The-Sufferer-&-The-Witness-Rise-Against.jpg,Rise-Against,4OSbctVD37ycS0H3rwRm72,Prayer-Of-The-Refugee,65,False,0.2,0.977,3,-3.494,0,0.977,0.39,0.159,rock,242.23028830222026,246.83013365735115,247.3300563349166
3suNG9n4WGYQabXhUTkQ70,Nightmare-Logic,image-data/metal/Nightmare-Logic-Power-Trip.jpg,Power-Trip,1kbwEcixFWVj5dFO9Kso3J,Executioner's-Tax-(Swing-of-the-Axe),53,False,0.484,0.991,8,-4.028,0,0.991,0.559,0.0676,metal,73.77840038314176,70.07768199233716,71.72964559386973
3r4dG6bUfL4jasKeo50kLE,Olympia,image-data/edm/Olympia-Gorgon-City.jpg,Gorgon-City,0yiDgx6WOtlJCVPQ5Q7Ob3,Dreams,60,False,0.671,0.897,6,-5.232,0,0.897,0.493,0.0298,edm,221.69789418267965,228.8103185048697,232.42092655962097
5Oit2yRIGTqTegzWYjPl5j,Mabelle---EP,image-data/country/Mabelle---EP-Seth-Ennis.jpg,Seth-Ennis,7AK5vh1cRnO3YxAjOjL4Yy,Look-At-You,55,False,0.687,0.625,1,-6.942,0,0.625,0.866,0.0284,country,28.211058635785296,28.388281469021585,28.589592633326866
3No96PtEFyRfX1oELmZTPu,Feliz-Navidad,image-data/latin/Feliz-Navidad-José-Feliciano.jpg,José-Feliciano,0oPdaY4dXtc3ZsaG17V972,Feliz-Navidad,47,False,0.513,0.831,2,-9.004,1,0.831,0.963,0.0383,latin,243.5959117167827,244.84873352095985,245.88019552658864
54vjTimZqQsDgXYVJFDJqm,The-Road-To-Here,image-data/country/The-Road-To-Here-Little-Big-Town.jpg,Little-Big-Town,63YyQQtDdufxojf9LdC443,Bring-It-On-Home,49,False,0.55,0.514,8,-7.348,1,0.514,0.311,0.0265,country,209.2369190991359,224.18166972851603,234.6903789889093
1H5ruJSbZtbDSRcjS662r1,One-Minute,image-data/pop/One-Minute-Black-O.jpg,Black-O,1qfqSyzBKNij5lss845udA,One-Minute,38,True,0.846,0.658,11,-5.064,1,0.658,0.962,0.413,pop,48.4848275862069,10.020255427841633,15.301711366538953
52OV3fqwCfKyObuI4KkmbF,A-Sleepin'-Bee,image-data/jazz/A-Sleepin'-Bee-The-Jazz-Cultivators.jpg,The-Jazz-Cultivators,0NKZA27JmLi1EHOwwLsnGf,Out-Of-Nowhere,40,False,0.68,0.234,7,-18.178,1,0.234,0.331,0.0397,jazz,80.51696915754034,121.4924732015015,145.43047869664485
0dzqapIToiOhULGvzDKpXm,Stay-Hungry,image-data/rock/Stay-Hungry-Twisted-Sister.jpg,Twisted-Sister,1hlveB9M6ijHZRbzZ2teyh,We're-Not-Gonna-Take-It,73,False,0.502,0.924,4,-6.299,1,0.924,0.922,0.0503,rock,68.53257328990227,56.30479292694277,75.70651465798045
0YGCo4WQVSqpcYRkCWwELM,When-I-Know-It's-Right,image-data/jazz/When-I-Know-It's-Right-The-Grace-Smith-Gang.jpg,The-Grace-Smith-Gang,1KLwReg9QybpPytHMDMfCv,When-I-Know-It's-Right,37,False,0.682,0.248,7,-13.744,0,0.248,0.424,0.0416,jazz,37.14008285862248,40.78573278094252,47.08866304160193
0Em8m9kRctyH9S3MTXAHvY,Tres-Hombres-(Expanded-2006-Remaster),image-data/rock/Tres-Hombres-(Expanded-2006-Remaster)-ZZ-Top.jpg,ZZ-Top,70YvYr2hGlS01bKRIho1HM,La-Grange---2005-Remaster,76,False,0.545,0.64,4,-9.937,0,0.64,0.606,0.224,rock,76.05958860940812,133.6799977081304,58.15642009969633
4tJIXSrqUCnvR8ewbWa7aR,Odd-Sweetheart,image-data/alternative/Odd-Sweetheart-Odd-Sweetheart.jpg,Odd-Sweetheart,0kItg0q0fK4oPYMYkcMhXn,Structure,55,False,0.484,0.673,2,-9.638,1,0.673,0.127,0.0482,alternative,58.703527945546924,74.27974307353082,85.48010737225577
7L9qteIW4h28p8aa2NvU6D,Lux,image-data/classical/Lux-Voces8.jpg,Voces8,0URENFI2Nk9oVMdhz4SQKM,Nimrod-(Lux-Aeterna),43,False,0.0987,0.0949,1,-21.002,1,0.0949,0.0363,0.0441,classical,37.302711606690316,69.88710086163204,177.45421523906066
66MqUrsicmrueRI5ESINJe,The-Royal-Guard,image-data/metal/The-Royal-Guard-Sabaton.jpg,Sabaton,4b5wv7SrTtIO7z8uwYAiP5,The-Royal-Guard,58,False,0.448,0.974,2,-4.433,0,0.974,0.156,0.0844,metal,18.33703611457036,16.01606475716065,11.004582814445829
7ztigNEDzzS1QSYNw9fx2W,Kill-the-Moonlight,image-data/alternative/Kill-the-Moonlight-Spoon.jpg,Spoon,3PV0OEKHmr6hVJp4QOMtyW,The-Way-We-Get-By,0,False,0.723,0.667,9,-5.793,0,0.667,0.618,0.0313,alternative,117.40182334412847,175.75730890377534,206.3785768155805
5amj9zNeZ3B2EdpBgXrOZ0,Mind-Of-Mine-(Deluxe-Edition),image-data/pop/Mind-Of-Mine-(Deluxe-Edition)-ZAYN.jpg,ZAYN,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,77,True,0.584,0.7,11,-4.275,1,0.7,0.438,0.0456,pop,19.47775942422276,26.402483629284404,32.27089847206655
0ks45m1bsP2JsZpM5D2FFA,Hail-to-the-King,image-data/heavy-metal/Hail-to-the-King-Avenged-Sevenfold.jpg,Avenged-Sevenfold,1fQaoh3imrMunWVZh5kf90,Shepherd-of-Fire,68,False,0.576,0.906,2,-7.677,1,0.906,0.211,0.0571,heavy-metal,1.290760044529904,1.290760044529904,1.290760044529904
0NvirtaDCaZU5PAW1O5FDE,Humanz-(Deluxe),image-data/indie/Humanz-(Deluxe)-Gorillaz.jpg,Gorillaz,3lIxtCaROdRDuTnNBDm3n2,She's-My-Collar-(feat.-Kali-Uchis),78,False,0.726,0.815,11,-5.886,1,0.815,0.462,0.0313,indie,13.690120399624284,17.855491987590014,19.108644294537896
0pAF4Jr6MPQ2u0vqG2VOjd,Solar-Power,image-data/indie/Solar-Power-Lorde.jpg,Lorde,3KdoeNlEN0BoAKWzaRLNZa,Solar-Power,85,False,0.735,0.47,4,-9.405,1,0.47,0.897,0.1,indie,232.5348159440434,215.63843429135093,182.74285970497243
0VVegiriO1eyyfOKrLmxtc,Groove-Theory,image-data/r-n-b/Groove-Theory-Groove-Theory.jpg,Groove-Theory,2lp8xjq0WTm3HZKHuDEweg,Tell-Me,64,False,0.8,0.362,6,-10.849,0,0.362,0.888,0.0634,r-n-b,10.929385842193618,11.181624230554,13.619788752098486
